Unnamed: 0,name,source,RT_Amide6min,IsomericSMILES,RT,Predicted_RT,是否可定制
1459,1460,zhulab,105.9,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,1.765,1.942891,是
1460,1461,zhulab,194.3,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)O)O)C,3.2383333333333337,3.3581967,是
1461,1462,zhulab,183.52,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)O)C,3.058666666666667,3.1092138,是
1463,1464,zhulab,83.36,C[C@H](CCC(=O)O)[C@H]1CCC2=C3CC[C@@H]4C[C@@H](CC[C@@]4([C@H]3C[C@@H]([C@]12C)O)C)O,1.3893333333333333,1.9013394,是
1464,1465,zhulab,142.29,[H][C@@]12[C@]([C@](CC[C@@H](O)C3)(C)[C@]3([H])[C@@H](O)[C@H]2O)([H])CC[C@@]4(C)[C@@]1([H])CC[C@]4([H])[C@]([H])(C)CCC(NCC(O)=O)=O,2.3715,2.1953492,是
1465,1466,zhulab,101.21,C[C@H](CCC(NCC(O)=O)=O)[C@H]([C@]12C)CC[C@@]1([H])[C@]3([H])C(C[C@]4([H])CC(CC[C@]4(C)[C@@]3([H])CC2=O)=O)=O,1.6868333333333332,1.8752731,是
1466,1467,zhulab,100.26,[H][C@@]12[C@]([C@](CC[C@@H](O)C3)(C)[C@]3([H])[C@@H](O)[C@H]2O)([H])CC[C@@]4(C)[C@@]1([H])CC[C@]4([H])[C@]([H])(C)CCC(NCCS(=O)(O)=O)=O,1.671,1.8246782,是
1467,1468,zhulab,267.89,CC(=O)NCCCNCCCCN,4.464833333333333,3.8468137,是
1468,1469,zhulab,189.86,CC(=O)NCCCCNCCCNC(=O)C,3.164333333333333,2.9039497,是
1470,1471,zhulab,82.97,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,1.3828333333333334,2.5433779,是
1473,1474,zhulab,70.58,CN1C2=C(NC1=O)N(C(=O)N(C2=O)C)C,1.1763333333333332,2.8259466,是
1474,1475,zhulab,101.3,CN1C=NC2=C1C(=O)NC(=N2)N,1.6883333333333332,1.6348908,是
1475,1476,zhulab,122.63,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,2.043833333333333,2.01026,是
1476,1477,zhulab,201.6,C(CC(C(=O)O)O)CC(=O)O,3.36,3.493818,是
1477,1478,zhulab,110.23,CC(=O)NC1=C(NC(=O)N(C1=O)C)N,1.8371666666666668,2.2249227,是
1478,1479,zhulab,171.43,C(CC(=O)O)C1C(=O)NC(=O)N1,2.857166666666666,2.6822312,是
1479,1480,zhulab,96.47,C(CC(=O)C(=O)[O-])C[NH+]=C(N)N,1.6078333333333332,1.896968,是
1480,1481,zhulab,109.16,CC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O,1.8193333333333328,1.8306584,是
1481,1482,zhulab,96.61,C[C@@H](CO)C(=O)O,1.6101666666666667,2.1223016,是
1482,1483,zhulab,65.47,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,1.0911666666666666,1.5885957,是
1483,1484,zhulab,149.96,CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,2.4993333333333334,2.3443217,是
1484,1485,zhulab,173.58,CN1C=C(N=C1)CC(=O)O,2.893,2.4977121,是
1485,1486,zhulab,197.54,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N,3.292333333333333,3.0627408,是
1486,1487,zhulab,130.27,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2.1711666666666667,1.9377809,是
1488,1489,zhulab,113.92,C[N+](C)(C)[C@@H](CC1=CNC2=CC=CC=C21)C(=O)[O-],1.8986666666666667,2.1874397,是
1489,1490,zhulab,63.12,CCCCCC(CC(=O)O)O,1.052,1.4400494,是
1490,1491,zhulab,139.8,CC(C)CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,2.33,2.1891046,是
1491,1492,zhulab,140.66,C1=CC(=CC=C1C(=O)NCC(=O)O)O,2.344333333333333,2.027401,是
1492,1493,zhulab,135.84,C1=CC(=C(C(=C1)O)N)C(=O)NCC(=O)O,2.264,2.3636549,是
1493,1494,zhulab,130.31,C1=CC(=CC(=C1)O)C(=O)NCC(=O)O,2.1718333333333333,1.9320962,是
1494,1495,zhulab,140.1,C1=CC(=CN=C1)C(=O)CCC(=O)O,2.335,2.1821744,是
1495,1496,zhulab,138.49,C[C@H](CC(=O)O)O,2.3081666666666667,2.0364318,是
1496,1497,zhulab,170.5,C1=CC(=CC=C1C[C@@H](C(=O)O)N)OS(=O)(=O)O,2.841666666666667,2.9108126,是
1497,1498,zhulab,192.99,C(CCO)C[C@@H](C(=O)O)N,3.2165000000000004,3.1270778,是
1498,1499,zhulab,162.17,CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,2.702833333333333,2.482973,是
1499,1500,zhulab,152.47,CC(C)C(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,2.541166666666667,2.3382168,是
1500,1501,zhulab,147.95,C/C=C(\C)/C(=O)OC(CC(=O)[O-])C[N+](C)(C)C,2.4658333333333333,2.372126,是
1501,1502,zhulab,180.05,C[C@@H](O)CC(=O)O[C@@H](CC([O-])=O)C[N+](C)(C)C,3.000833333333333,2.715532,是
1502,1503,zhulab,132.74,CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,2.212333333333333,2.1505613,是
1503,1504,zhulab,120.17,CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,2.002833333333333,2.004261,是
1504,1505,zhulab,112.11,CCCCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,1.8685,1.897569,是
1505,1506,zhulab,95.48,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,1.5913333333333337,1.6742984,是
1506,1507,zhulab,128.84,CSCCC(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,2.147333333333333,2.3395462,是
1507,1508,zhulab,125.54,CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)N,2.0923333333333334,2.253795,是
1508,1509,zhulab,71.61,CN1C=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,1.1935,1.6910006,是
1509,1510,zhulab,116.69,CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C,1.9448333333333327,1.9844184,是
1510,1511,zhulab,172.99,O[C@@H]1C[C@@](O)(CC(=O)[C@H]1O)C(O)=O,2.883166666666667,3.0065103,是
1511,1512,zhulab,172.48,CC(=O)NC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,2.8746666666666667,2.912674,是
1513,1514,zhulab,184.79,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](C)CCC(O)=O,3.079833333333333,3.1177802,是
1514,1515,zhulab,240.58,NC(CSC(=S)C(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)O,4.009666666666667,4.1422167,是
1515,1516,zhulab,184.51,C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C([O-])=O,3.0751666666666666,2.7564402,是
1516,1517,zhulab,211.37,OC(=O)CC[C@H](NC=N)C(O)=O,3.5228333333333333,3.584941,是
1518,1519,zhulab,196.12,CC(C)C[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,3.268666666666667,3.3978624,是
1519,1520,zhulab,144.34,COC1=C(OS(O)(=O)=O)C=CC(CC(O)=O)=C1,2.405666666666667,1.8608986,是
1520,1521,zhulab,94.39,CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,1.5731666666666666,1.8495787,是
1521,1522,zhulab,175.45,CS(=O)(=O)CC[C@H](N)C(O)=O,2.9241666666666664,2.951923,是
1522,1523,zhulab,182.82,CC(=O)NCCC(=O)N[C@H](CC1=CN=CN1)C(O)=O,3.047,3.1112483,是
1523,1524,zhulab,178.72,CC(=O)N[C@@H](CCCNC(N)=O)C(O)=O,2.978666666666667,3.0407524,是
1524,1525,zhulab,88.02,C[C@H](O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,1.467,1.7435458,是
1526,1527,zhulab,198.74,CN[C@@H](CCC(O)=O)C(O)=O,3.3123333333333336,3.7484725,是
1527,1528,zhulab,64.2,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1,1.07,1.7696003,是
1528,1529,zhulab,128.61,CC1=CC=C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C=C1,2.1435000000000004,2.3316693,是
1529,1530,zhulab,80.18,N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,1.3363333333333334,1.7914363,是
1530,1531,zhulab,166.65,NC(CCCCN1C(CO)=CC=C1C=O)C(O)=O,2.7775000000000003,2.8577785,是
1531,1532,zhulab,85.83,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)[C@H](C[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1,1.4305,2.324905,是
1532,1533,zhulab,188.37,CS(=O)CC(N)C(O)=O,3.1395,3.2165945,是
1535,1536,zhulab,148.73,CC(NC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,2.478833333333333,2.8312678,是
1536,1537,zhulab,202.6,NC(CC1=CC=C(O)C=C1)C(=O)NC(CCC(O)=O)C(O)=O,3.3766666666666665,3.5516036,是
1537,1538,zhulab,68.98,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,1.1496666666666668,1.7434605,是
1539,1540,zhulab,208.67,CC(CC(=O)[O-])CC(=O)OC(CC(=O)O)C[N+](C)(C)C,3.4778333333333333,3.1551545,是
1540,1541,zhulab,157.67,C1=NC(=C2C(=N1)N(C=N2)C3C4C(C(O3)CO)OP(=O)(O4)O)N,2.627833333333333,2.4828517,是
1541,1542,zhulab,240.45,NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,4.007499999999999,3.939282,是
1542,1543,zhulab,112.84,CCCCCC=CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,1.8806666666666667,1.8613517,是
1543,1544,zhulab,231.2,C(CC(=O)N[C@H](CO)C(=O)NCC(=O)O)[C@H](C(=O)O)N,3.853333333333333,3.8524294,是
1544,1545,zhulab,223.22,C[C@@H](O)[C@H](NC(CC[C@H](N)C(O)=O)=O)C(NCC(O)=O)=O,3.7203333333333335,3.8058643,是
1545,1546,zhulab,238.48,C(CC(=O)O)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,3.9746666666666655,3.9512887,是
1546,1547,zhulab,222.81,C(CC(=O)N[C@H](CS(=O)(=O)N)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,3.7135,3.8840454,是
1547,1548,zhulab,237.82,C(CC(=O)N[C@@H](CS(=O)(=O)O)C(=O)NCC(=O)O)[C@@H](C(=O)O)N,3.9636666666666662,3.8535872,是
1548,1549,zhulab,113.5,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OS(O)(=O)=O)[C@H](C)CCC(=O)NCC(O)=O,1.8916666666666664,1.8412186,是
1549,1550,zhulab,155.6,NCC(O)=NC(CC1=CC=CC=C1)C(O)=O,2.5933333333333333,2.7357132,是
1550,1551,zhulab,175.37,CC(C)[C@@H](C(=O)O)NC(=O)CN,2.9228333333333336,2.785546,是
1551,1552,zhulab,106.18,CCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,1.7696666666666667,1.813211,是
1552,1553,zhulab,106.93,CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N,1.782166666666667,1.96364,是
1553,1554,zhulab,112.81,O[C@@H](COP(OCC[N+](C)(C)C)([O-])=O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O,1.8801666666666668,1.8843064,是
1554,1555,zhulab,116.12,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,1.9353333333333331,1.935358,是
1555,1556,zhulab,102.36,CCCCCCCCCCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C,1.706,1.9566822,是
1556,1557,zhulab,177.03,C[C@H](C(=O)O)O[C@H]1[C@@H]([C@H](OC([C@@H]1NC(=O)C)O)CO)O,2.9505,3.218639,是
1557,1558,zhulab,96.56,N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,1.6093333333333333,1.9115682,是
1558,1559,zhulab,132.59,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C)C)O,2.209833333333333,2.2265491,是
1559,1560,zhulab,222.93,C1C[C@H](NC1)C(=O)N2C[C@@H](C[C@H]2C(=O)O)O,3.7155,3.2251043,是
1561,1562,zhulab,185.15,C[C@H](NC(=O)[C@@H](N)CO)C(O)=O,3.085833333333333,3.3180418,是
1562,1563,zhulab,139.89,CCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,2.3315,2.2431269,是
1563,1564,zhulab,68.59,C1=CN=C(C=N1)CN,1.1431666666666669,2.0971086,是
1564,1565,zhulab,186.25,C[C@@H](C(=O)NCC(=O)O)N,3.1041666666666665,3.228162,是
1565,1566,zhulab,206.24,C1=C(NC=N1)C[C@@H](C(=O)NCC(=O)O)N,3.4373333333333336,3.5246558,是
1566,1567,zhulab,199.27,CC(=O)N[C@@H](CCCN=C(N)N)C(=O)O,3.321166666666667,3.3945618,是
1567,1568,zhulab,140.41,C1C[C@H](N(C1)C(=O)[C@H](CC2=CC=CC=C2)N)C(=O)O,2.3401666666666667,2.2681687,是
1569,1570,zhulab,122.63,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCNCC3)OC,2.043833333333333,1.7246302,是
1570,1571,zhulab,211.9,C[N+](C)(C)C[C@@H](CC(=O)[O-])OC(=O)CCCC(=O)O,3.5316666666666667,3.392902,是
1571,1572,zhulab,115.95,CC(=O)N[C@@H](CCSC)C(=O)O,1.9325,1.9509867,是
1573,1574,zhulab,72.85,C(CCC/C=C/C(=O)O)CCCO,1.2141666666666666,1.5454553,是
1574,1575,zhulab,238.21,C(C[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)O)N)CN=C(N)N,3.9701666666666666,4.0905943,是
1575,1576,zhulab,100.75,CC(C)[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)N,1.6791666666666667,1.8739073,是
1576,1577,zhulab,187.36,C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)N,3.122666666666667,3.2550702,是
1577,1578,zhulab,194.05,C1C[C@H](NC1)C(=O)NCC(=O)O,3.234166666666667,3.1110616,是
1578,1579,zhulab,177.05,C[C@H]([C@@H](C(=O)O)N)C(C)O,2.9508333333333336,2.9486918,是
1579,1580,zhulab,211.96,C(CC(=O)O)C(=O)CCC(=O)O,3.5326666666666666,3.354568,是
1580,1581,zhulab,194.58,CNCCCC(=O)O,3.2430000000000003,3.4664996,是
1581,1582,zhulab,210.41,C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CN,3.506833333333333,3.5859199,是
1582,1583,zhulab,217.73,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,3.628833333333333,3.7546518,是
1583,1584,zhulab,76.73,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,1.2788333333333337,1.4480195,是
1584,1585,zhulab,168.38,C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O,2.8063333333333333,2.618073,是
1585,1586,zhulab,182.01,CC(CC1=CC=C(C=C1)C(C)C(=O)O)C(=O)O,3.0335,2.808144,是
1586,1587,zhulab,62.93,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CCCC4)C)O)O)C,1.0488333333333333,1.8455267,是
1587,1588,zhulab,79.1,C([C@@H]([C@@H]([C@@H](CO)O)O)O)NC1=C(C(=O)NC(=O)N1)N,1.3183333333333331,2.348054,是
1588,1589,zhulab,122.4,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)O)C,2.04,2.1545215,是
1589,1590,zhulab,93.6,CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)N,1.5599999999999998,1.832351,是
1590,1591,zhulab,143.68,CCCCCCCC[C@@H]1[C@H](C(=C)C(=O)O1)C(=O)O,2.3946666666666667,2.2153952,是
1591,1592,zhulab,223.94,C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,3.7323333333333335,3.7264092,是
1592,1593,zhulab,199.14,CNC(=O)C[C@@H](C(=O)O)N,3.319,3.3350902,是
1593,1594,zhulab,110.48,[C@@H]1([C@@H]([C@H]([C@H]2[C@@H]([C@@H]1O)O2)O)O)O,1.8413333333333333,1.9695178,是
1594,1595,zhulab,219.32,C([C@@H](C(=O)O)N=C(N)N)C(=O)O,3.655333333333333,3.7022796,是
1595,1596,zhulab,224.77,C(CC(=O)O)[C@@H](C(=O)NCC(=O)O)N,3.746166666666667,3.7417161,是
1596,1597,zhulab,221.48,C[C@@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)N,3.691333333333333,3.847497,是
1598,1599,zhulab,89.65,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,1.4941666666666669,1.9051199,是
1599,1600,zhulab,91.22,CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)O,1.520333333333333,1.7435458,是
1600,1601,zhulab,170.55,C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)[C@H](CC2=CN=CN2)N,2.8425,2.783691,是
1601,1602,zhulab,76.26,COC1=CC(=CC(=C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)OC)/C=C/CO,1.271,1.6897378,是
1602,1603,zhulab,187.76,C1C[C@H](N(C1)C(=O)[C@@H]2CCC(=O)N2)C(=O)O,3.1293333333333333,2.498225,是
1603,1604,zhulab,101.3,CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@@H](/C=C/CCCCCCCCCCCCC)O,1.6883333333333332,1.5875342,是
1605,1606,zhulab,99.55,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CCC(=O)C4)C)O)O)C,1.659166666666667,1.9397018,是
1606,1607,zhulab,118.74,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.979,2.252685,是
1607,1608,zhulab,108.42,CCCCCC(=O)CC[C@H]1[C@@H](C[C@H]([C@@H]1CCC(=O)O)O)O,1.807,2.0376525,是
1608,1609,zhulab,264.45,CC(C(=O)O)C(CC(=O)O)(C(=O)O)O,4.4075,3.8327813,是
1609,1610,zhulab,229.41,C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCCN,3.8235,3.7494524,是
1610,1611,zhulab,183.69,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)O)O,3.0615,2.8032546,是
1611,1612,zhulab,112.93,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,1.8821666666666668,1.935358,是
1612,1613,zhulab,80.02,CCCC(CCCO)C(=O)O,1.3336666666666666,1.4443771,是
1613,1614,zhulab,76.6,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,1.2766666666666666,1.5110288,是
1614,1615,zhulab,229.97,C(CC(=O)O)C(C(=O)O)NC(=O)CN,3.832833333333333,3.7666955,是
1615,1616,zhulab,117.85,CC(C)[C@H](C(=O)N[C@@H](CCSC)C(=O)O)N,1.9641666666666664,2.2397938,是
1616,1617,zhulab,126.91,CC(C)C(C(=O)NC(C(C)C)C(=O)O)N,2.115166666666666,2.101584,是
1617,1618,zhulab,204.86,C(CS(=O)(=O)O)C(=O)O,3.414333333333333,2.718001,是
1618,1619,zhulab,167.3,C1C[C@@H](NC(=O)C1)C(=O)O,2.7883333333333336,2.2520897,是
1619,1620,zhulab,173.65,CC(C)C[C@@H](C(=O)O)NC(=O)CNC(=O)CN,2.8941666666666666,2.8678222,是
1620,1621,zhulab,252.08,C([C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)N)C(=O)O,4.201333333333333,3.9374816,是
1621,1622,zhulab,233.32,C1=C(NC=N1)C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)N,3.8886666666666665,3.8604352,是
1623,1624,zhulab,188.78,CN(C)CCCC(=O)O,3.146333333333333,3.212319,是
1624,1625,zhulab,201.45,C([C@@H](C(=O)O)NC(=O)CN)O,3.3575,3.4324303,是
1625,1626,zhulab,101.74,C1=CC=C(C=C1)/C=C/C(=O)NCC(=O)O,1.6956666666666669,1.544018,是
1626,1627,zhulab,158.61,CC(=O)N1CCCC1C(=O)O,2.6435000000000004,2.4048629,是
1627,1628,zhulab,197.43,CC(=O)NCCCC(C(=O)O)N,3.2905,3.3676643,是
1628,1629,zhulab,167.9,C1=CN=C(N=C1)CC(=O)O,2.7983333333333333,2.0944476,是
1629,1630,zhulab,130.94,CCC(C)C(C(=O)N1CCCC1C(=O)NC(C(C)CC)C(=O)O)N,2.182333333333333,2.0717597,是
1630,1631,zhulab,232.76,C([C@@H](C(=O)O)NC(=O)CN)C(=O)O,3.879333333333333,3.7538345,是
1631,1632,zhulab,112.93,CC(C)C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)O)N,1.8821666666666668,2.0410001,是
1633,1634,zhulab,156.9,CSCC[C@@H](C(=O)NCC(=O)O)N,2.615,2.8423052,是
1634,1635,zhulab,198.78,CC(=O)NC1C(C(C(OC1O)CO)OC2C(C(C(C(O2)CO)O)O)O)O,3.313,3.326927,是
1635,1636,zhulab,99.99,CC1=CC=CC=C1C(=O)NCC(=O)O,1.6665,1.5366116,是
1636,1637,zhulab,122.24,C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)N,2.037333333333333,2.326178,是
1637,1638,zhulab,141.1,C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,2.3516666666666666,2.2063653,是
1638,1639,zhulab,144.79,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NCC(=O)O)N,2.4131666666666667,2.5234413,是
1639,1640,zhulab,170.55,C#CCC(C(=O)O)N,2.8425,3.1175046,是
1640,1641,zhulab,189.29,CC(C(=O)O)NC(=O)C1CCCN1,3.1548333333333334,3.0845613,是
1641,1642,zhulab,117.85,C/C=C(\C)/C(=O)NCC(=O)O,1.9641666666666664,1.8941821,是
1642,1643,zhulab,169.67,C(CS(=O)(=O)O)N=C(N)N,2.827833333333333,2.464181,是
1643,1644,zhulab,155.52,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)O,2.592,2.279399,是
1644,1645,zhulab,208.25,CC(=O)NC1C(C(C(OC1O)CO)O)OC2C(C(C(C(O2)CO)O)O)O,3.470833333333333,3.3315015,是
1645,1646,zhulab,106.18,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,1.7696666666666667,3.2061558,是
1646,1647,zhulab,162.61,C1=NC2=C(NC1=O)N=C(NC2=O)N,2.710166666666667,1.541828,是
1647,1648,zhulab,74.56,CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,1.2426666666666668,1.4315841,是
1649,1650,zhulab,233.6,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)N,3.893333333333333,3.2920983,是
1650,1651,zhulab,127.73,C1=CC=C2C(=C1)C(C(=O)N2)CC(=O)O,2.1288333333333336,1.6532432,是
1651,1652,zhulab,108.87,C1=CC=C(C=C1)C[C@@H](C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)N,1.8145,2.1114085,是
1652,1653,zhulab,138.5,C1C[C@H](NC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O,2.308333333333333,2.238411,是
1653,1654,zhulab,74.56,C1CCC(CC1)(CC(=O)O)O,1.2426666666666668,1.748687,是
1654,1655,zhulab,134.75,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)N)O,2.245833333333333,2.3960319,是
1655,1656,zhulab,81.04,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(CCCCCCCCCCCCCCCC)=O,1.350666666666667,1.3905137,是
1656,1657,zhulab,82.42,CCCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCCN)(OC(CCCCCCCCCCCCCCCC)=O)[H],1.3736666666666666,1.4872506,是
1657,1658,zhulab,129.23,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCCC,2.153833333333333,2.1805282,是
1658,1659,zhulab,115.54,CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)(O)[H],1.9256666666666669,1.866746,是
1659,1660,zhulab,107.95,CCCCCCCCCCCCCCCCC(=NC(COP([O-])(=O)OCC[N+](C)(C)C)(C(C(=C(CCCCCCCCCCCCC)[H])[H])(O)[H])[H])O,1.7991666666666668,1.7094889,是
1660,1661,zhulab,123.66,CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O,2.061,2.077176,是
