Unnamed: 0,id,name,RT_Amide6min,RT_Amide12min,RT_Amide23min,RT_RP,RT_RP6min,monoisotopic_mass,formula,smiles,inchikey,inchikey1,IsomericSMILES,RT,MolecularWeight
5719,D3O2,"[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[2-(hydroxymethyl)phenoxy]tetrahydropyran-2-yl]methyl benzoate",21.6,43.8,,344.4,207.0,390.1314678,C20H22O8,"OCc1ccccc1O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O |r,lp:0:2,8:2,10:2,13:2,15:2,23:2,25:2,27:2|",HHSKNLJWHGXWPK-BFMVXSJESA-N,HHSKNLJWHGXWPK,C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC=CC=C3CO)O)O)O,3.45,390.3880000000001
5720,E5B3,"(1R,4aR,4bS,6aS,9R,10R,10aS)-1-(carboxymethyl)-10-hydroxy-2-(2-methoxy-1,1-dimethyl-2-oxo-ethyl)-1,4a,4b,9,10-pentamethyl-3,4,5,6,7,8,9,10a,12,12a-decahydro-2H-chrysene-6a-carboxylic acid",21.6,42.6,,454.2,262.2,532.3400041,C31H48O7,"[H][C@]12C3=CCC4[C@@](C)(CC(O)=O)C(CC[C@@]4(C)[C@]3(C)CC[C@]1(CC[C@@H](C)[C@@]2(C)O)C(O)=O)C(C)(C)C(=O)OC |r,t:2|",XHIZTTHXBFOZAS-LDYXHBNGSA-N,XHIZTTHXBFOZAS,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CCC4[C@]3(CCC([C@]4(C)CC(=O)O)C(C)(C)C(=O)OC)C)[C@@H]2[C@]1(C)O)C)C(=O)O,4.37,532.7180000000003
5721,E3U9,"4-[5-chloro-7-(3,5-dihydroxyhexanoyloxy)-3-[(1E,3E,5E)-hepta-1,3,5-trienyl]-7-methyl-6,8-dioxo-2-isoquinolyl]butanoic acid",22.2,44.4,,368.4,219.0,533.1816449,C27H32ClNO8,"C\C=C\C=C\C=C\C1=CC2=C(Cl)C(=O)C(C)(OC(=O)CC(O)CC(C)O)C(=O)C2=CN1CCCC(O)=O |c:9,29,t:7|",LREHNMAHTSUHBC-JWVJYVHFSA-N,LREHNMAHTSUHBC,C/C=C/C=C/C=C/C1=CC2=C(C(=O)C(C(=O)C2=CN1CCCC(=O)O)(C)OC(=O)CC(CC(C)O)O)Cl,3.65,534.0050000000003
5722,D6Q5,"(3S,4S)-5-[(3S,4S)-4,10-dihydroxy-7,9-dimethoxy-3-methyl-3,4-dihydro-1H-benzo[g]isochromen-5-yl]-7,9-dimethoxy-3-methyl-3,4-dihydro-1H-benzo[g]isochromene-4,10-diol",17.4,32.4,,374.4,222.0,578.2151975,C32H34O10,COc1cc(OC)c2c(O)c3CO[C@@H](C)[C@@H](O)c3c(-c3c4[C@H](O)[C@H](C)OCc4c(O)c4c(OC)cc(OC)cc34)c2c1 |r|,AVAQRWVGWWNBIN-CUAUGLLKSA-N,AVAQRWVGWWNBIN,C[C@H]1[C@H](C2=C(C3=C(C(=CC(=C3)OC)OC)C(=C2CO1)O)C4=C5[C@@H]([C@@H](OCC5=C(C6=C4C=C(C=C6OC)OC)O)C)O)O,3.7,578.6140000000005
5723,D9S8,"[(2R,3R,4R,6S)-6-[[(6S,7S)-6-[(2S,4R,5R,6R)-4-[(4R,5S,6R)-4-[(2S,4S,5R,6R)-5-acetoxy-4-hydroxy-4,6-dimethyl-tetrahydropyran-2-yl]oxy-5-hydroxy-6-methyl-tetrahydropyran-2-yl]oxy-5-hydroxy-6-methyl-tetrahydropyran-2-yl]oxy-7-[(1S,3S,4R)-3,4-dihydroxy-1-methoxy-2-oxo-pentyl]-4,10-dihydroxy-3-methyl-5-oxo-7,8-dihydro-6H-anthracen-2-yl]oxy]-4-[(2S,4R,5S,6R)-4-hydroxy-5-methoxy-6-methyl-tetrahydropyran-2-yl]oxy-2-methyl-tetrahydropyran-3-yl] acetate",20.4,43.2,,399.0,234.0,1182.509433,C57H82O26,[H][C@]1(Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](OC)[C@@H](C)O5)[C@H](OC(C)=O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](OC2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](OC(C)=O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1)[C@H](OC)C(=O)[C@@H](O)[C@@H](C)O |r|,ZYVSOIYQKUDENJ-YVQLHGKOSA-N,ZYVSOIYQKUDENJ,C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@H]2[C@@H](CC3=C(C2=O)C(=C4C(=C3)C=C(C(=C4O)C)O[C@H]5C[C@H]([C@@H]([C@H](O5)C)OC(=O)C)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)OC)O)O)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)OC7C[C@H]([C@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)OC(=O)C)(C)O)O,3.9,1183.2570000000003
5724,E0D9,"[2-hydroxy-2-methyl-1-[(7-oxofuro[3,2-g]chromen-9-yl)oxymethyl]propyl] (Z)-2-methylbut-2-enoate",17.4,32.4,,383.4,226.2,386.1365532,C21H22O7,C\C=C(\C)C(=O)OC(COc1c2occc2cc2ccc(=O)oc12)C(C)(C)O,VJVXQSFKTVUEFY-XGICHPGQSA-N,VJVXQSFKTVUEFY,C/C=C(/C)\C(=O)OC(COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C(C)(C)O,3.77,386.4000000000001
5725,D5V2,"7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]oxy-3,5-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",139.8,252.0,,289.8,180.0,594.1584705,C27H30O15,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)oc(c(O)c4=O)-c3ccc(O)cc3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O |r|,ZEJXENDZTYVXDP-CSJHBIPPSA-N,ZEJXENDZTYVXDP,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=C3)OC(=C(C4=O)O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,3.0,594.5220000000006
5726,D9G3,"[(E)-2-[[(3aR,4R,6E,9S,10Z,11aS)-9-acetoxy-6,10-dimethyl-3-methylene-2-oxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-4-yl]oxycarbonyl]but-2-enyl] (E)-2-(hydroxymethyl)but-2-enoate",17.4,32.4,,376.2,222.6,502.2202829,C27H34O9,"C\C=C(/CO)C(=O)OC\C(=C/C)C(=O)O[C@@H]1C\C(C)=C\C[C@H](OC(C)=O)\C(C)=C/[C@@H]2OC(=O)C(=C)[C@H]12 |r,c:27,t:18|",GBKBPIXSSQJOPJ-XEMLLQTBSA-N,GBKBPIXSSQJOPJ,C/C=C(\CO)/C(=O)OC/C(=C\C)/C(=O)O[C@@H]1C/C(=C/C[C@@H](/C(=C\[C@H]2[C@@H]1C(=C)C(=O)O2)/C)OC(=O)C)/C,3.71,502.5600000000003
5727,E0W9,"3-[(2S,3R,4S,5R,6R)-4-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxytetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]oxy-3,5-dihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-chromen-4-one",217.8,391.2,,259.8,165.6,758.1905586,C32H38O21,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@@H](Oc3c(oc4cc(O)cc(O)c4c3=O)-c3ccc(O)c(O)c3)[C@@H]2O)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O |r|,RWMOXJYSVNRRGE-UKBOIMOLSA-N,RWMOXJYSVNRRGE,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)OC4=C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC(=C(C=C6)O)O)CO)O)CO)O)O)O)O)O,2.76,758.6350000000008
5728,D9U2,"3-[(3S,5R,10S,13R,14S,17S)-14-hydroxy-3-[(2R,3S,4S,5S,6S)-3-hydroxy-4-methoxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxymethyl]tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]oxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",154.2,264.0,,316.2,193.2,858.4249157,C42H66O18,"[H][C@]12CCC3C(CC[C@]4(C)[C@@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](OC)[C@@H]1O |r,t:17|",GZVMBXDQUQRICT-OZPZHZNKSA-N,GZVMBXDQUQRICT,C[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CCC4C3CC[C@]5([C@@]4(CC[C@H]5C6=CC(=O)OC6)O)C)C)O)OC)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O,3.22,858.9720000000008
5729,E6G3,"[(2R,3S,4S,5R,6S)-6-[(2S)-2-[(2R,3R,8R,10R,12R,13R,14R,17S)-3-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2,12-dihydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-en-2-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl acetate",,273.0,,405.6,237.6,1004.555596,C50H84O20,[H][C@@]1([#6]-[#6][C@]2([#6])[C@]1([H])[#6@H](-[#8])-[#6]-[#6]1[C@@]3([#6])[#6]-[#6@@H](-[#8])-[#6@H](-[#8]-[#6@@H]-4-[#8]-[#6@H](-[#6]-[#8])-[#6@@H](-[#8])-[#6@H](-[#8])-[#6@H]-4-[#8]-[#6@@H]-4-[#8]-[#6@H](-[#6]-[#8])-[#6@@H](-[#8])-[#6@H](-[#8])-[#6@H]-4-[#8])C([#6])([#6])[#6]3-[#6]-[#6][C@@]21[#6])[C@]([#6])([#6]-[#6]\[#6]=[#6](\[#6])-[#6])[#8]-[#6@@H]-1-[#8]-[#6@H](-[#6]-[#8]-[#6](-[#6])=O)-[#6@@H](-[#8])-[#6@H](-[#8])-[#6@H]-1-[#8] |r|,CFUDCYFGUWAQQQ-RWHSLRNLSA-N,CFUDCYFGUWAQQQ,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](CC3[C@]2(CCC4[C@@]3(C[C@H]([C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)C)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)COC(=O)C)O)O)O)C,3.96,1005.2020000000007
5730,D4T1,"(3R,4R)-4-[(4-hydroxy-3-methoxy-phenyl)methyl]-3-[[3-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-phenyl]methyl]tetrahydrofuran-2-one",,,,290.4,180.0,520.1944621,C26H32O11,COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O |r|,AAGCATAPYOEULE-LHHMAMHXSA-N,AAGCATAPYOEULE,COC1=C(C=CC(=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC)O,3.0,520.5310000000002
5731,E6L9,"5,7-dihydroxy-7-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-4-carboxylic acid",,313.8,,258.0,164.4,554.1635559,C25H30O14,"OC[C@H]1O[C@@H](OC2OC=C(C3C(O)CC(O)(COC(=O)\C=C\c4ccc(O)cc4)C23)C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O |r,c:8|",WBMJBOLXSFUFQE-RUKRILMPSA-N,WBMJBOLXSFUFQE,C1C(C2C(C1(COC(=O)/C=C/C3=CC=C(C=C3)O)O)C(OC=C2C(=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,2.74,554.5010000000004
5732,E1U2,"methyl (5Z)-5-[2-(4-hydroxy-3-methoxy-benzoyl)oxyethylidene]-4-[2-[2-(4-hydroxyphenyl)ethoxy]-2-oxo-ethyl]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-4H-pyran-3-carboxylate",22.2,44.4,,334.2,201.0,690.2159854,C33H38O16,"COC(=O)C1=COC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)\C(=C/COC(=O)c2ccc(O)c(OC)c2)C1CC(=O)OCCc1ccc(O)cc1 |r,t:4|",UGIFUOHGTIYUFC-AOVQYZRUSA-N,UGIFUOHGTIYUFC,COC1=C(C=CC(=C1)C(=O)OC/C=C\2/C(C(=COC2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)OC)CC(=O)OCCC4=CC=C(C=C4)O)O,3.35,690.6510000000002
5733,E6G8,"3-hydroxy-3-methyl-5-oxo-5-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[4-[3-(4-hydroxy-3,5-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2,6-dimethoxyphenoxy]oxan-2-yl]methoxy]pentanoic acid",,238.2,,282.0,175.2,724.2578503,C34H44O17,COc1cc(cc(OC)c1O)C1OCC2C1COC2c1cc(OC)c(O[C@@H]2O[C@H](COC(=O)CC(C)(O)CC(O)=O)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1 |r|,XRCJUFBHVOBQFL-WWXLRNRISA-N,XRCJUFBHVOBQFL,CC(CC(=O)O)(CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C(C=C(C=C2OC)C3C4COC(C4CO3)C5=CC(=C(C(=C5)OC)O)OC)OC)O)O)O)O,2.92,724.7090000000006
5734,E1F7,"(2E,6E,11E,13E)-18-(2,6-dioxo-4-piperidyl)-9-hydroxy-8-methoxy-10,12,14-trimethyl-15-oxo-octadeca-2,6,11,13-tetraenoic acid",21.6,111.6,,372.0,220.8,489.2726528,C27H39NO7,COC(\C=C\CC\C=C\C(O)=O)C(O)C(C)\C=C(/C)\C=C(/C)C(=O)CCCC1CC(=O)NC(=O)C1,SLGMSTJSVRGVPB-BESLVFPPSA-N,SLGMSTJSVRGVPB,CC(/C=C(\C)/C=C(\C)/C(=O)CCCC1CC(=O)NC(=O)C1)C(C(/C=C/CC/C=C/C(=O)O)OC)O,3.68,489.60900000000026
5735,E5M4,"[(2S,3R,4R,5S,6S)-2-[(2S,3R,4S,5S,6R)-2-[(2S)-2-[(3S,5R,8R,10R,12R,13R,14R,17S)-3-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-12-hydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-en-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,5-dihydroxy-6-methyloxan-4-yl] acetate",,,,394.2,232.8,1134.61859,C56H94O23,[H][C@@]1([#6]-[#6][C@]2([#6])[C@]1([H])[#6@H](-[#8])-[#6]-[#6]1[C@@]3([#6])[#6]-[#6]-[#6@H](-[#8]-[#6@@H]-4-[#8]-[#6@H](-[#6]-[#8])-[#6@@H](-[#8])-[#6@H](-[#8])-[#6@H]-4-[#8]-[#6@@H]-4-[#8]-[#6@H](-[#6]-[#8])-[#6@@H](-[#8])-[#6@H](-[#8])-[#6@H]-4-[#8])C([#6])([#6])[C@]3([H])[#6]-[#6][C@@]21[#6])[C@]([#6])([#6]-[#6]\[#6]=[#6](\[#6])-[#6])[#8]-[#6@@H]-1-[#8]-[#6@H](-[#6]-[#8])-[#6@@H](-[#8])-[#6@H](-[#8])-[#6@H]-1-[#8]-[#6@@H]-1-[#8]-[#6@@H](-[#6])-[#6@H](-[#8])-[#6@@H](-[#8]-[#6](-[#6])=O)-[#6@H]-1-[#8] |r|,BVTAKYGOYFWXTL-VRYDWHNZSA-N,BVTAKYGOYFWXTL,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@](C)(CCC=C(C)C)[C@H]3CC[C@@]4([C@@H]3[C@@H](CC5[C@]4(CC[C@@H]6[C@@]5(CC[C@@H](C6(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)C)O)C)CO)O)O)O)OC(=O)C)O,3.88,1135.3450000000007
5736,E6N0,"2-[5-[4,5-dihydroxy-6-methyl-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(8,10-dihydroxy-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2'-oxane]-16-yl)oxy-3-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-6-methyloxane-3,4,5-triol",179.4,313.2,,394.8,232.2,1062.524689,C51H82O23,CC1C2(CCC(C)CO2)OC2CC3C4CC=C5CC(CCC5(C)C4CC(O)C3(C)C12O)OC1OC(CO)C(OC2OC(C)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(OC2OC(C)C(O)C(O)C2O)C1O |t:16|,VWDAVJAWCOWFJF-UHFFFAOYSA-N,VWDAVJAWCOWFJF,CC1CCC2(C(C3(C(O2)CC4C3(C(CC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)OC9C(C(C(C(O9)CO)O)O)O)OC2C(C(C(C(O2)C)O)O)O)O)C)O)C)O)C)OC1,3.87,1063.194000000001
5738,E6I4,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[[(2R,3S,4S,5R,6R)-3,4,5-trihydroxy-6-[[4-(hydroxymethyl)-4,8,10,14-tetramethyl-17-(2,5,6-trihydroxy-6-methylheptan-2-yl)-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]oxan-2-yl]methoxy]oxane-3,4,5-triol",169.8,292.2,,351.6,210.0,818.502772,C42H74O15,CC(C)(O)C(O)CCC(C)(O)C1CCC2(C)C1CCC1C3(C)CCC(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)C(C)(CO)C3CCC21C |r|,ZWFSPTNEOXETCX-LXCZNDDBSA-N,ZWFSPTNEOXETCX,CC12CCC(C1CCC3C2(CCC4C3(CCC(C4(C)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O)C)C)C(C)(CCC(C(C)(C)O)O)O,3.5,819.0390000000004
5740,E6O0,"3-[2-[(8aR)-4-hydroxy-2,5,5,8a-tetramethyl-3-oxo-7,8-dihydro-6H-naphthalen-1-yl]ethyl]-2-hydroxy-2H-furan-5-one",18.0,33.6,,416.4,242.4,346.1780241,C20H26O5,"CC1=C(CCC2=CC(=O)OC2O)[C@@]2(C)CCCC(C)(C)C2=C(O)C1=O |r,c:1,t:5,22|",MYHVRYHNAUQAED-ROPPNANJSA-N,MYHVRYHNAUQAED,CC1=C([C@]2(CCCC(C2=C(C1=O)O)(C)C)C)CCC3=CC(=O)OC3O,4.04,346.42300000000006
5741,E6J2,"8-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-7-methoxy-2-(4-methoxyphenyl)chromen-4-one",123.0,200.4,,298.8,183.6,638.1846853,C29H34O16,COc1ccc(cc1)-c1cc(=O)c2c(O)cc(OC)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2o1 |r|,WYVSACLCCJHHGJ-YVIDGVALSA-N,WYVSACLCCJHHGJ,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O,3.06,638.5750000000004
5742,E0W2,"3-[(2S,3R,4S,5R,6R)-6-[[(2R,3R,4R,5S,6S)-3,5-dihydroxy-6-methyl-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]oxymethyl]-3,4,5-trihydroxy-tetrahydropyran-2-yl]oxy-5-hydroxy-2-(4-hydroxy-3-methoxy-phenyl)-7-methoxy-chromen-4-one",,250.8,,321.6,195.0,784.2425941,C35H44O20,COc1cc(O)c2c(c1)oc(-c1ccc(O)c(OC)c1)c(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H]3O)[C@H](O)[C@H](O)[C@H]1O)c2=O |r|,BVQPBPDDNCHOSN-WDNGRKCRSA-N,BVQPBPDDNCHOSN,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](O[C@H]([C@@H]2O)OC[C@@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)OC)C6=CC(=C(C=C6)O)OC)O)O)O)C)O)O)O)O,3.25,784.7170000000007
5743,D5D7,"[6-hydroxy-1,1,4a,6-tetramethyl-5-[(2-oxochromen-7-yl)oxymethyl]decalin-2-yl] acetate",18.6,36.0,,437.4,252.6,442.235539,C26H34O6,CC(=O)OC1CCC2(C)C(COc3ccc4ccc(=O)oc4c3)C(C)(O)CCC2C1(C)C,RIPKCRCUFJSKKD-UHFFFAOYSA-N,RIPKCRCUFJSKKD,CC(=O)OC1CCC2(C(C1(C)C)CCC(C2COC3=CC4=C(C=C3)C=CC(=O)O4)(C)O)C,4.21,442.55200000000013
5744,E6P9,"(2R)-4-methoxy-4-oxo-2-[(3S,4S)-5,6,7-trihydroxy-3-methoxycarbonyl-1-oxo-3,4-dihydroisochromen-4-yl]butanoic acid",150.0,28.8,,229.8,142.8,384.0692615,C16H16O11,[H][C@](CC(=O)OC)(C(O)=O)[C@]1([H])[C@H](OC(=O)c2cc(O)c(O)c(O)c12)C(=O)OC |r|,XRXUGCRSFHMTTK-IPZLGIJPSA-N,XRXUGCRSFHMTTK,COC(=O)C[C@H]([C@@H]1[C@H](OC(=O)C2=CC(=C(C(=C12)O)O)O)C(=O)OC)C(=O)O,2.3800000000000003,384.2930000000001
5745,D6A7,"[(E)-3-(3,4-dimethoxyphenyl)allyl] (Z)-2-[[(E)-2-methylbut-2-enoyl]oxymethyl]but-2-enoate",18.0,,,437.4,253.2,374.1729387,C21H26O6,COc1ccc(\C=C\COC(=O)C(\COC(=O)C(\C)=C\C)=C/C)cc1OC,SMFMXIFWUMPOHW-AHYOAEHOSA-N,SMFMXIFWUMPOHW,C/C=C(\C)/C(=O)OC/C(=C/C)/C(=O)OC/C=C/C1=CC(=C(C=C1)OC)OC,4.22,374.4330000000001
5747,E6L4,5-(2-hydroxy-4-methylphenyl)-6-methylheptan-2-one,16.8,30.6,,425.4,247.8,234.16198,C15H22O2,CC(C)C(CCC(C)=O)c1ccc(C)cc1O,SQCONSUPVTZGOH-UHFFFAOYSA-N,SQCONSUPVTZGOH,CC1=CC(=C(C=C1)C(CCC(=O)C)C(C)C)O,4.13,234.33899999999997
5748,E6E9,Tricoloroside,198.6,352.2,,285.6,177.6,762.2582442,C33H46O20,"COC(=O)C1=COC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(C=C)C1CC(=O)OC1CC2C(C1C)C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC=C2C(O)=O |r,c:52,t:4|",DUSIPWCFQJSAEJ-RIJLFCCLSA-N,DUSIPWCFQJSAEJ,CC1C(CC2C1C(OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)OC(=O)CC4C(C(OC=C4C(=O)OC)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C=C,2.96,762.7110000000005
5749,E6I6,"[(2R,3S,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)-5-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]methyl (E)-3-phenylprop-2-enoate",137.4,238.8,,300.6,184.8,472.1580765,C21H28O12,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](COC(=O)\C=C\c3ccccc3)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O |r|,UZLUKKZKKILEFL-ZJKHXSAOSA-N,UZLUKKZKKILEFL,C1=CC=C(C=C1)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@](O2)(CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,3.08,472.4430000000001
